annotator	line_number	vclaim_id	vclaim_date	vclaim_url	label	sentence	vclaim	stance	verdict	
ai	205	6049	on Sunday, August 23rd, 2015	http://politifact.com/truth-o-meter/statements/2015/aug/23/ben-carson/ben-carson-most-border-not-under-our-control/	Half-True	We are taking the fight to the drug smugglers.	Says "56 percentof (the U.S.Mexico) border is not under our control."	unrelated	unknown	
ai	205	15118	on Monday, April 12th, 2010	http://politifact.com/truth-o-meter/statements/2010/apr/12/jon-kyl/yuma-daily-newspaper-quoted-kyl-saying-republican/	FALSE	We are taking the fight to the drug smugglers.	Says he did not say Republicans would filibuster immigration reform.	unrelated	unknown	
ai	205	15167	on Saturday, March 27th, 2010	http://politifact.com/texas/statements/2010/mar/28/john-cornyn/cornyn-says-spillover-violence-texas-real-and-esca/	Mostly False	We are taking the fight to the drug smugglers.	The spillover violence (from Mexico) in Texas is real and it is escalating.	unrelated	unknown	
ai	205	13704	on Friday, January 28th, 2011	http://politifact.com/texas/statements/2011/jan/28/greg-abbott/attorney-general-greg-abbott-says-bullets-have-cro/	TRUE	We are taking the fight to the drug smugglers.	There have been "at least four incidents where bullets from Mexico have crossed the border."	unrelated	unknown	
ai	206	1955	on Monday, June 18th, 2018	http://politifact.com/punditfact/statements/2018/jun/18/yournewswirecom/false-headline-wrongly-links-hillary-clinton-forme/	FALSE	Human traffickers.	Senate report admits Clinton gifted children to human traffickers	not-claim	not-claim	
ai	206	14741	on Tuesday, July 20th, 2010	http://politifact.com/rhode-island/statements/2010/jul/20/john-loughlin/loughlin-says-carrying-drugs-price-people-have-pay/	Pants on Fire!	Human traffickers.	Transporting drugs "is the price of admission" for people crossing the border illegally.	not-claim	not-claim	
ai	206	6237	on Monday, July 6th, 2015	http://politifact.com/virginia/statements/2015/jul/06/randy-forbes/randy-forbes-says-average-age-child-sex-traffickin/	Half-True	Human traffickers.	The average age a child is trafficked into the commercial sex trade industry is between 11 and 14 years old.	not-claim	not-claim	
ai	206	2442	on Friday, February 2nd, 2018	http://politifact.com/north-carolina/statements/2018/feb/02/ann-coulter/would-wall-have-prevented-opioid-epidemic/	Pants on Fire!	Human traffickers.	100% of heroinfentanyl epidemic is because we don't have a WALL.	not-claim	not-claim	
ai	206	7407	on Friday, August 22nd, 2014	http://politifact.com/texas/statements/2014/aug/22/henry-cuellar/henry-cuellar-claim-social-media-rebates-and/	Mostly False	Human traffickers.	Says drug cartels are using social media to offer rebates so more children from Central America get smuggled to the United States.	not-claim	not-claim	
ni	207	2073	on Tuesday, May 15th, 2018	http://politifact.com/truth-o-meter/statements/2018/may/15/donald-trump/donald-trump-exaggerates-number-ms-13-gang-members/	Mostly False	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	Says of MS13 gang members, "We are getting them out of our country by the thousands."	agree	FALSE	
ni	207	3150	on Friday, June 30th, 2017	http://politifact.com/truth-o-meter/statements/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/	FALSE	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	We're pretty much at the 50 percent mark on deportations of MS13 gang members.	agree	FALSE	
ni	207	1885	on Monday, July 9th, 2018	http://politifact.com/truth-o-meter/statements/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/	FALSE	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	I have watched ICE liberate towns from the grasp of MS13.	discuss	unknown	
ni	207	2428	on Wednesday, February 7th, 2018	http://politifact.com/truth-o-meter/statements/2018/feb/07/donald-trump/immigration-ms-13-and-crime-facts-behind-donald-tr/	Half-True	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	Many gang members have taken advantage of "glaring loopholes and our laws to enter the country as illegal, unaccompanied, alien minors."	unrelated	unknown	
ni	207	3414	on Tuesday, April 18th, 2017	http://politifact.com/truth-o-meter/statements/2017/apr/18/donald-trump/trump-falsely-claims-obama-policies-blame-growth-m/	FALSE	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!	agree	FALSE	
ai	207	2073	on Tuesday, May 15th, 2018	http://politifact.com/truth-o-meter/statements/2018/may/15/donald-trump/donald-trump-exaggerates-number-ms-13-gang-members/	Mostly False	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	Says of MS13 gang members, "We are getting them out of our country by the thousands."	repeated	repeated	
ai	207	1896	on Tuesday, July 3rd, 2018	http://politifact.com/california/statements/2018/jul/03/donald-trump/pants-fire-white-house-claim-sen-harris-supporting/	Pants on Fire!	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	Sen. Kamala Harris is "supporting the animals of MS13."	unrelated	unknown	
ai	207	3150	on Friday, June 30th, 2017	http://politifact.com/truth-o-meter/statements/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/	FALSE	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	We're pretty much at the 50 percent mark on deportations of MS13 gang members.	repeated	repeated	
ai	207	1885	on Monday, July 9th, 2018	http://politifact.com/truth-o-meter/statements/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/	FALSE	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	I have watched ICE liberate towns from the grasp of MS13.	repeated	repeated	
ai	207	2428	on Wednesday, February 7th, 2018	http://politifact.com/truth-o-meter/statements/2018/feb/07/donald-trump/immigration-ms-13-and-crime-facts-behind-donald-tr/	Half-True	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	Many gang members have taken advantage of "glaring loopholes and our laws to enter the country as illegal, unaccompanied, alien minors."	repeated	repeated	
ai	207	3414	on Tuesday, April 18th, 2017	http://politifact.com/truth-o-meter/statements/2017/apr/18/donald-trump/trump-falsely-claims-obama-policies-blame-growth-m/	FALSE	And the vile criminal cartels like MS13 who are being thrown out of our country so quickly you can't even count.	The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!	repeated	repeated	
ai	209	3414	on Tuesday, April 18th, 2017	http://politifact.com/truth-o-meter/statements/2017/apr/18/donald-trump/trump-falsely-claims-obama-policies-blame-growth-m/	FALSE	MS13 has brought violence to a oncepeaceful and beautiful neighborhood right where I grew up.	The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!	discuss	unknown	special case
ai	209	2452	on Thursday, February 1st, 2018	http://politifact.com/punditfact/statements/2018/feb/01/csc-mediagroupusa/fake-story-says-democrats-booed-families-ms13-vict/	Pants on Fire!	MS13 has brought violence to a oncepeaceful and beautiful neighborhood right where I grew up.	Democrats "booed families of children murdered by MS13."	unrelated	unknown	
ai	209	2073	on Tuesday, May 15th, 2018	http://politifact.com/truth-o-meter/statements/2018/may/15/donald-trump/donald-trump-exaggerates-number-ms-13-gang-members/	Mostly False	MS13 has brought violence to a oncepeaceful and beautiful neighborhood right where I grew up.	Says of MS13 gang members, "We are getting them out of our country by the thousands."	unrelated	unknown	
ai	209	1398	on Thursday, October 25th, 2018	http://politifact.com/texas/statements/2018/oct/25/donald-trump/mostly-false-donald-trump-claim-beto-orourke-voted/	Mostly False	MS13 has brought violence to a oncepeaceful and beautiful neighborhood right where I grew up.	Says Beto ORourke "voted to shield MS13 gang members from deportation."	unrelated	unknown	
ni	210	1885	on Monday, July 9th, 2018	http://politifact.com/truth-o-meter/statements/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/	FALSE	We are liberating American communities from the vicious, violent gangs.	I have watched ICE liberate towns from the grasp of MS13.	agree	FALSE	
ni	210	3150	on Friday, June 30th, 2017	http://politifact.com/truth-o-meter/statements/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/	FALSE	We are liberating American communities from the vicious, violent gangs.	We're pretty much at the 50 percent mark on deportations of MS13 gang members.	agree	FALSE	
ai	210	1885	on Monday, July 9th, 2018	http://politifact.com/truth-o-meter/statements/2018/jul/09/donald-trump/did-ice-liberate-towns-donald-trump-claimed-have-w/	FALSE	We are liberating American communities from the vicious, violent gangs.	I have watched ICE liberate towns from the grasp of MS13.	repeated	repeated	
ai	210	3150	on Friday, June 30th, 2017	http://politifact.com/truth-o-meter/statements/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/	FALSE	We are liberating American communities from the vicious, violent gangs.	We're pretty much at the 50 percent mark on deportations of MS13 gang members.	repeated	repeated	
ni	211	3414	on Tuesday, April 18th, 2017	http://politifact.com/truth-o-meter/statements/2017/apr/18/donald-trump/trump-falsely-claims-obama-policies-blame-growth-m/	FALSE	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!	agree	FALSE	
ni	211	3150	on Friday, June 30th, 2017	http://politifact.com/truth-o-meter/statements/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/	FALSE	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	We're pretty much at the 50 percent mark on deportations of MS13 gang members.	agree	FALSE	
ni	211	2073	on Tuesday, May 15th, 2018	http://politifact.com/truth-o-meter/statements/2018/may/15/donald-trump/donald-trump-exaggerates-number-ms-13-gang-members/	Mostly False	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	Says of MS13 gang members, "We are getting them out of our country by the thousands."	agree	FALSE	
ai	211	3414	on Tuesday, April 18th, 2017	http://politifact.com/truth-o-meter/statements/2017/apr/18/donald-trump/trump-falsely-claims-obama-policies-blame-growth-m/	FALSE	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!	repeated	repeated	
ai	211	3150	on Friday, June 30th, 2017	http://politifact.com/truth-o-meter/statements/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/	FALSE	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	We're pretty much at the 50 percent mark on deportations of MS13 gang members.	repeated	repeated	
ai	211	3941	on Tuesday, November 15th, 2016	http://politifact.com/truth-o-meter/statements/2016/nov/15/donald-trump/trump-misleads-number-criminal-immigrants-illegall/	Half-True	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	Says there are "probably 2 million, it could be even 3 million" criminal immigrants in the country illegally.	unrelated	unknown	
ai	211	395	on Thursday, July 25th, 2019	http://politifact.com/facebook-fact-checks/statements/2019/jul/25/viral-image/facebook-post-immigration-misuses-old-trump-quote/	FALSE	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	Says Donald Trump said, "Immigrants arent people, theyre animals."	unrelated	unknown	
ai	211	785	on Monday, April 8th, 2019	http://politifact.com/truth-o-meter/statements/2019/apr/08/tweets/tweet-leaves-out-context-donald-trumps-animals-rem/	FALSE	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	Says President Donald Trump said asylum seekers "aren't people. These are animals."	unrelated	unknown	
ai	211	4209	on Tuesday, October 4th, 2016	http://politifact.com/truth-o-meter/statements/2016/oct/05/tim-kaine/Kaine-Trump-said-undocumented-immigrants-will-al/	Half-True	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	When Donald Trump spoke in Phoenix, he looked the audience in the eye and he said no, we're building a wall and we're deporting everybody. He said, quote, they will all be gone. They will all be gone. This is one of the ones where you can go to the tape on it and see what Donald Trump has said.	agree	unknown	
ai	211	2073	on Tuesday, May 15th, 2018	http://politifact.com/truth-o-meter/statements/2018/may/15/donald-trump/donald-trump-exaggerates-number-ms-13-gang-members/	Mostly False	One by one we're finding the drug dealers, gang members, thieves, criminals, and predators, and we're throwing them out of our country.	Says of MS13 gang members, "We are getting them out of our country by the thousands."	repeated	repeated	
ai	213	4101	on Wednesday, October 19th, 2016	http://politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/trump-says-heroin-pours-across-southern-border/	TRUE	We are stopping drugs from pouring into our country and poisoning our youth.	Heroin .. pours across our southern borders.	discuss	unknown	special case
ai	213	4336	on Tuesday, September 13th, 2016	http://politifact.com/truth-o-meter/statements/2016/sep/13/donald-trump/trump-right-heroin-coming-through-southern-border/	TRUE	We are stopping drugs from pouring into our country and poisoning our youth.	Heroin comes in the United States "from the southern border."	discuss	unknown	
ai	213	4926	on Monday, May 23rd, 2016	http://politifact.com/ohio/statements/2016/may/23/rob-portman/portman-drug-overdoses-exceeded-car-accidents-no-1/	Half-True	We are stopping drugs from pouring into our country and poisoning our youth.	Ohio is "probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio."	unrelated	unknown	
ai	213	1988	on Thursday, June 7th, 2018	http://politifact.com/florida/statements/2018/jun/07/ron-desantis/ron-desantis-overplays-link-between-opioid-crisis-/	Half-True	We are stopping drugs from pouring into our country and poisoning our youth.	The bulk of the problem with the opioid epidemic is the fentanyl and all the synthetic drugs coming across the southern border.	unrelated	unknown	
ai	213	12965	on Thursday, June 9th, 2011	http://politifact.com/rhode-island/statements/2011/jun/09/ian-lang/social-service-provider-says-rhode-island-has-high/	TRUE	We are stopping drugs from pouring into our country and poisoning our youth.	Rhode Island continues to have the highest rates of substance abuse in the country.	unrelated	unknown	
ai	213	1027	on Wednesday, February 13th, 2019	http://politifact.com/florida/statements/2019/feb/13/matt-gaetz/matt-gaetz-said-democrats-platform-once-said-illeg/	Mostly True	We are stopping drugs from pouring into our country and poisoning our youth.	In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.	unrelated	unknown	
ai	214	2754	on Friday, October 27th, 2017	http://politifact.com/truth-o-meter/statements/2017/oct/27/joe-manchin/opioid-epidemic-likely-hurting-west-virginias-work/	Half-True	You have a big problem in West Virginia and we are going to solve that problem.	Says West Virginia is "down to around 50 percent of the adult workers who are actually working now because of addiction or conviction."	not-claim	not-claim	
ai	214	66	on Friday, October 11th, 2019	http://politifact.com/west-virginia/statements/2019/oct/11/joe-manchin/how-many-west-virginia-students-are-homeless/	TRUE	You have a big problem in West Virginia and we are going to solve that problem.	West Virginia Department of Education reported over 10,000 children and youth have been identified as homeless for the 20182019 school year.	not-claim	not-claim	
ni	215	1351	on Wednesday, October 31st, 2018	http://politifact.com/truth-o-meter/statements/2018/oct/31/donald-trump/donald-trumps-wild-number-sanctuary-city-criminal-/	FALSE	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Says "Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvaniastreets, to prey all over this country."	discuss	unknown	
ai	215	1351	on Wednesday, October 31st, 2018	http://politifact.com/truth-o-meter/statements/2018/oct/31/donald-trump/donald-trumps-wild-number-sanctuary-city-criminal-/	FALSE	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Says "Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvaniastreets, to prey all over this country."	repeated	repeated	
ai	215	15215	on Sunday, March 14th, 2010	http://politifact.com/texas/statements/2010/mar/14/cathie-adams/gop-chair-cathie-adams-says-bill-white-gave-sanctu/	FALSE	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Bill White ...offered sanctuary to illegal immigrants.	discuss	unknown	
ai	215	5676	on Wednesday, November 25th, 2015	http://politifact.com/new-hampshire/statements/2015/nov/25/jennifer-horn/did-maggie-hassan-vote-against-legislation-prevent/	Mostly True	We are cracking down strongly on sanctuary cities that shield criminal aliens.	In 2008, Maggie Hassan voted against legislation to "prevent sanctuary cities in New Hampshire."	discuss	unknown	
ai	215	6195	on Wednesday, July 15th, 2015	http://politifact.com/florida/statements/2015/jul/15/donald-trump/trump-says-florida-had-five-sanctuary-cities-when-/	FALSE	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Says Florida had five sanctuary cities while Jeb Bush was governor.	discuss	unknown	
ai	215	1450	on Friday, October 19th, 2018	http://politifact.com/truth-o-meter/statements/2018/oct/19/defending-main-street/danny-oconnor-wouldnt-and-cant-make-columbus-sanct/	FALSE	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Says Ohio congressional candidate Danny OConnor "would make Columbus a sanctuary city for illegal immigrants."	discuss	unknown	
ai	215	16600	on Monday, September 24th, 2007	http://politifact.com/truth-o-meter/statements/2007/sep/24/mitt-romney/a-misleading-account-of-nyc-policy/	Half-True	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Mayor Giuliani made New York City what's known as a 'sanctuary city,' where illegal aliens were allowed to come. And he instructed the leaders of the city not to enforce the law, not to enforce immigration law.	discuss	unknown	
ai	215	3503	on Thursday, March 30th, 2017	http://politifact.com/florida/statements/2017/mar/30/carlos-guillermo-smith/fact-check-florida-considering-one-kind-legislatio/	Mostly True	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Says if a Florida bill (HB 697) punishing sanctuary cities becomes law "it will be the only law of its kind in the nation."	discuss	unknown	
ai	215	1453	on Friday, October 19th, 2018	http://politifact.com/truth-o-meter/statements/2018/oct/19/senate-leadership-fund/heidi-heitkamps-record-immigration-sanctuary-citie/	Mostly False	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Washington Heidi supports sanctuary cities, where illegal immigrants can be released on our streets, like this criminal, who was let go and then sexually assaulted a child.	discuss	unknown	
ai	215	1965	on Wednesday, June 13th, 2018	http://politifact.com/punditfact/statements/2018/jun/13/newsflash/website-misleads-about-arrests-sanctuary-cit/	Mostly False	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Trumps DHS secretary confirms they are preparing to arrest sanctuary city leaders.	agree	FALSE	
ai	215	8575	on Sunday, November 24th, 2013	http://politifact.com/rhode-island/statements/2013/nov/24/john-depetro/talk-show-host-john-depetro-says-providence-was-sa/	FALSE	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Under Mayor Cicilline, [Providence] was a sanctuary city.	discuss	unknown	
ai	215	4635	on Thursday, July 21st, 2016	http://politifact.com/florida/statements/2016/jul/22/donald-trump/donald-trump-says-rnc-hillary-clinton-says-hillary/	Mostly True	We are cracking down strongly on sanctuary cities that shield criminal aliens.	Says Hillary Clinton "wants sanctuary cities."	unrelated	unknown	
ni	216	1988	on Thursday, June 7th, 2018	http://politifact.com/florida/statements/2018/jun/07/ron-desantis/ron-desantis-overplays-link-between-opioid-crisis-/	Half-True	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	The bulk of the problem with the opioid epidemic is the fentanyl and all the synthetic drugs coming across the southern border.	discuss	unknown	
ni	216	4101	on Wednesday, October 19th, 2016	http://politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/trump-says-heroin-pours-across-southern-border/	TRUE	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	Heroin .. pours across our southern borders.	discuss	unknown	
ni	216	3529	on Wednesday, March 22nd, 2017	http://politifact.com/truth-o-meter/statements/2017/mar/22/donald-trump/trump-says-illegal-immigration-down-61-percent-ele/	Mostly True	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	Since the day of my election, we've already cut illegal immigration at the southern border by 61 percent.	discuss	unknown	
ni	216	4336	on Tuesday, September 13th, 2016	http://politifact.com/truth-o-meter/statements/2016/sep/13/donald-trump/trump-right-heroin-coming-through-southern-border/	TRUE	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	Heroin comes in the United States "from the southern border."	discuss	unknown	
ni	216	5577	on Monday, January 4th, 2016	http://politifact.com/truth-o-meter/statements/2016/jan/04/donald-trump/donald-trumps-first-tv-ad-shows-migrants-southern-/	Pants on Fire!	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	A Trump television ad shows Mexicans swarming over "our southern border."	unrelated	unknown	
ni	216	2230	on Wednesday, April 4th, 2018	http://politifact.com/truth-o-meter/statements/2018/apr/04/donald-trump/donald-trump-wrongly-claims-border-wall-under-cons/	Mostly False	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	Weve started building the wall.	agree	FALSE	
ai	216	2442	on Friday, February 2nd, 2018	http://politifact.com/north-carolina/statements/2018/feb/02/ann-coulter/would-wall-have-prevented-opioid-epidemic/	Pants on Fire!	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	100% of heroinfentanyl epidemic is because we don't have a WALL.	agree	FALSE	
ai	216	2863	on Wednesday, September 27th, 2017	http://politifact.com/truth-o-meter/statements/2017/sep/27/donald-trump/trump-largely-accurate-claim-about-drugs-catapulte/	Mostly True	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	So now they take drugs, literally, and they throw it, a hundred pounds of drugs. They throw it over the wall, they have catapults, but they throw it over the wall, and it lands and it hits somebody on the head.	disagree	unknown	
ai	216	2230	on Wednesday, April 4th, 2018	http://politifact.com/truth-o-meter/statements/2018/apr/04/donald-trump/donald-trump-wrongly-claims-border-wall-under-cons/	Mostly False	And in order to stop the drugs, gangs, and traffickers, we are building a wall on the southern border.	Weve started building the wall.	repeated	repeated	
ai	217	2243	on Friday, March 30th, 2018	http://politifact.com/punditfact/statements/2018/mar/30/blog-posting/donald-trump-just-ended-welfare-immigrants-s-false/	FALSE	I also proudly announced legislation this week with Senators Tom Cotton and David Perdue to perform our immigration system to protect American workers and American taxpayers.	BREAKING Trump Just Ended Welfare For One HUGE Group For 5 Years!	agree	unknown	Need context from the transcript
ai	217	3005	on Monday, August 14th, 2017	http://politifact.com/georgia/statements/2017/aug/14/david-perdue/sen-david-perdue-half-immigrant-households-benefit/	Mostly True	I also proudly announced legislation this week with Senators Tom Cotton and David Perdue to perform our immigration system to protect American workers and American taxpayers.	Half of all immigrant households receive benefits from our social welfare system.	discuss	unknown	
ai	217	6876	on Tuesday, January 6th, 2015	http://politifact.com/truth-o-meter/statements/2015/jan/06/facebook-posts/do-all-new-republican-senators-favor-eliminating-f/	Pants on Fire!	I also proudly announced legislation this week with Senators Tom Cotton and David Perdue to perform our immigration system to protect American workers and American taxpayers.	Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.	unrelated	unknown	
ai	217	3675	on Tuesday, February 14th, 2017	http://politifact.com/truth-o-meter/statements/2017/feb/14/tom-cotton/arkansas-senator-says-1-million-green-cards-issue-/	Mostly True	I also proudly announced legislation this week with Senators Tom Cotton and David Perdue to perform our immigration system to protect American workers and American taxpayers.	Of 1 million green cards issued a year, "almost none of those green cards are based on job skills or demonstrated economic needs."	discuss	unknown	
ai	217	2867	on Tuesday, September 26th, 2017	http://politifact.com/truth-o-meter/statements/2017/sep/26/tom-cotton/sen-tom-cotton-misleads-claim-about-dream-act-amne/	Mostly False	I also proudly announced legislation this week with Senators Tom Cotton and David Perdue to perform our immigration system to protect American workers and American taxpayers.	If you pass the socalled Dream Act, it will be the single biggest amnesty in the history of the United States, even bigger than the 1986 amnesty.	unrelated	unknown	
ni	221	3675	on Tuesday, February 14th, 2017	http://politifact.com/truth-o-meter/statements/2017/feb/14/tom-cotton/arkansas-senator-says-1-million-green-cards-issue-/	Mostly True	For many years America has issued most of the green cards to lowerskilled immigrants.	Of 1 million green cards issued a year, "almost none of those green cards are based on job skills or demonstrated economic needs."	agree	TRUE	
ni	221	2470	on Tuesday, January 30th, 2018	http://politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/donald-trump-leaves-out-facts-claim-about-visa-lot/	FALSE	For many years America has issued most of the green cards to lowerskilled immigrants.	The immigration visa lottery "randomly hands out green cards without any regard for skill, merit, or the safety of American people."	agree	unknown	
ni	221	594	on Friday, May 24th, 2019	http://politifact.com/truth-o-meter/statements/2019/may/24/donald-trump/donald-trumps-international-comparison-merit-based/	Mostly True	For many years America has issued most of the green cards to lowerskilled immigrants.	Only 12% of legal immigrants are selected based on skill or based on merit. In countries like Canada, Australia and New Zealand, and others, that number is closer to 60, and even 70 and 75% in some cases.	agree	unknown	
ai	221	3675	on Tuesday, February 14th, 2017	http://politifact.com/truth-o-meter/statements/2017/feb/14/tom-cotton/arkansas-senator-says-1-million-green-cards-issue-/	Mostly True	For many years America has issued most of the green cards to lowerskilled immigrants.	Of 1 million green cards issued a year, "almost none of those green cards are based on job skills or demonstrated economic needs."	repeated	repeated	
ai	221	4845	on Monday, June 13th, 2016	http://politifact.com/truth-o-meter/statements/2016/jun/13/donald-trump/donald-trump-correct-us-gives-100000-green-cards-y/	Mostly True	For many years America has issued most of the green cards to lowerskilled immigrants.	We admit more than 100,000 lifetime migrants from the Middle East each year.	unrelated	unknown	
ai	221	9137	on Sunday, July 7th, 2013	http://politifact.com/wisconsin/statements/2013/jul/07/jim-sensenbrenner/rep-jim-sensenbrenner-says-it-takes-25-years-obtai/	Half-True	For many years America has issued most of the green cards to lowerskilled immigrants.	Currently, it takes up to 25 years to obtain U.S. citizenship legally but the Senate bill "would allow immigrants who came to the United States illegally to obtain citizenship in just 13 years."	unrelated	unknown	
ai	221	14834	on Tuesday, June 29th, 2010	http://politifact.com/florida/statements/2010/jun/29/jeff-greene/greene-no-green-card-expert/	Mostly False	For many years America has issued most of the green cards to lowerskilled immigrants.	We have that program where immigrants come here and they have to bring a million dollars in order to get a green card if theyre going to create jobs.	unrelated	unknown	
ai	221	2470	on Tuesday, January 30th, 2018	http://politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/donald-trump-leaves-out-facts-claim-about-visa-lot/	FALSE	For many years America has issued most of the green cards to lowerskilled immigrants.	The immigration visa lottery "randomly hands out green cards without any regard for skill, merit, or the safety of American people."	repeated	repeated	
ai	221	594	on Friday, May 24th, 2019	http://politifact.com/truth-o-meter/statements/2019/may/24/donald-trump/donald-trumps-international-comparison-merit-based/	Mostly True	For many years America has issued most of the green cards to lowerskilled immigrants.	Only 12% of legal immigrants are selected based on skill or based on merit. In countries like Canada, Australia and New Zealand, and others, that number is closer to 60, and even 70 and 75% in some cases.	repeated	repeated	
ai	221	4449	on Thursday, August 18th, 2016	http://politifact.com/wisconsin/statements/2016/aug/18/donald-trump/hillary-clinton-want-millions-illegal-immigrants-t/	FALSE	For many years America has issued most of the green cards to lowerskilled immigrants.	Says Hillary Clinton is "proposing to print instant work permits for millions of illegal immigrants to come in and take everybody's jobs, including lowincome AfricanAmericans."	unrelated	unknown	
ni	223	14575	on Wednesday, August 18th, 2010	http://politifact.com/florida/statements/2010/aug/18/rick-scott/rick-scott-says-illegal-immigrants-taking-jobs/	Half-True	Undermining blue collar workers and wages and costing taxpayers billions and billions of dollars a year.	We have over 700,000 illegal immigrants in the state. They're costing us billions of dollars and they're taking legal residents' jobs.	agree	unknown	
ni	223	2132	on Monday, April 30th, 2018	http://politifact.com/truth-o-meter/statements/2018/apr/30/don-blankenship/don-blankenship-claims-illegal-immigration-costs-1/	Mostly False	Undermining blue collar workers and wages and costing taxpayers billions and billions of dollars a year.	Saysillegal immigration is "costing us $130 billion a year to house and feed and give benefits to people that shouldnt be even in the country."	agree	unknown	
ai	223	14575	on Wednesday, August 18th, 2010	http://politifact.com/florida/statements/2010/aug/18/rick-scott/rick-scott-says-illegal-immigrants-taking-jobs/	Half-True	Undermining blue collar workers and wages and costing taxpayers billions and billions of dollars a year.	We have over 700,000 illegal immigrants in the state. They're costing us billions of dollars and they're taking legal residents' jobs.	repeated	repeated	
